time_s,soc,temp_c,temp_opt_c,brightness,screen_on,cpu_util,net_mode,gps_on,bg_intensity,bg_on,P_obs_W,P_model_W,S_pred
23040.0,0.549582465618552,30.584732578741853,30.06322980620034,0.4437687243737771,1.0,0.2610299788848731,4g,0.0,0.6153846153846154,0.0,0.3781817187620357,0.5881615380966394,0.5779415449124689
23100.0,0.5489571502973228,24.55557228712297,29.327964305129985,0.5556973474095752,1.0,0.296654957442292,4g,0.0,0.38461538461538464,0.0,0.4279459191617178,0.6399266363271499,0.5769698092809253
23160.0,0.5482232987427191,26.019269550313396,29.55646762760487,0.8740087322341981,1.0,0.1,wifi,0.0,0.6153846153846154,0.0,0.6079978067303824,0.6654691610213458,0.5759543428542131
23220.0,0.5472763732480482,33.63687005222778,29.34602031718465,0.4464976706465128,1.0,0.414554657377207,wifi,0.0,0.23076923076923078,0.0,0.5754467690443599,0.48618917235295506,0.5752157738202689
23280.0,0.546409977748155,34.55583748901312,30.126174814465216,0.5273766677688867,1.0,0.1,wifi,0.0,0.3076923076923077,0.0,0.35483055185936707,0.4455965200082475,0.5745275659169028
23340.0,0.5457541662561379,28.399007420293664,30.764483039512953,0.5551362058243791,1.0,0.4289377308515334,wifi,0.0,0.8461538461538461,0.0,0.5078871336702973,0.6126258955357967,0.5735686725742429
23400.0,0.5448171779404499,33.73015072071033,30.33439656329126,0.7298729368675053,1.0,0.421680529179401,wifi,0.0,0.6923076923076923,0.0,0.7704275579122448,0.6900458106512908,0.5724982497346466
23460.0,0.5436523495737708,20.347692951283115,29.871444087654965,0.4445257030308186,1.0,0.5338183776745341,wifi,0.0,0.23076923076923078,0.0,0.5121664080334254,0.5914410537193252,0.5715896887101733
23520.0,0.5429281968981896,26.59098809656638,29.492664789407087,0.3683428007267991,1.0,0.1,wifi,0.0,0.46153846153846156,0.0,0.29645468104668593,0.37168453385067285,0.5710232912427687
23580.0,0.5423889878319992,27.78815794729164,28.96508720889059,0.6196996696049362,1.0,0.3231072116552658,wifi,0.0,0.6923076923076923,0.0,0.4741966258555435,0.5748616424637487,0.5701571401421116
23640.0,0.5414601010264505,28.064143217718424,28.751100070418055,0.5879192541606183,1.0,0.7255560501267797,wifi,0.0,0.3076923076923077,0.0,0.8939125172642864,0.9800100695150803,0.5686873654920321
23700.0,0.5399695706547035,18.81820108114801,28.57601968439507,0.6959654070733666,1.0,0.4462708493380515,4g,0.0,0.3076923076923077,0.0,1.0407046567219331,0.7930275543009061,0.5675025331422314
23760.0,0.5383595142589216,29.391743173223347,27.939554602307084,0.5031652097502526,1.0,0.3067507360493492,4g,0.0,0.46153846153846156,0.0,0.8599132582792748,0.6215234179543144,0.5665868005594354
23820.0,0.5371266705828291,25.07546173291115,26.521837330361087,0.498157327480173,1.0,0.3307280560226054,wifi,0.0,0.3076923076923077,0.0,0.5572304038036977,0.4756855544258093,0.5659078680459526
23880.0,0.5362002605156846,19.76568070853577,26.258859949006553,0.6791597697419494,1.0,0.5527101623909569,wifi,0.0,0.6923076923076923,0.0,0.6909698298471906,0.7854175252975156,0.5647935796041956
23940.0,0.5348161524283971,20.142109606604112,26.043696636989203,0.7209184689405009,1.0,0.3648372057933361,5g,0.0,0.15384615384615385,0.0,1.2940548293428003,0.8912006096182864,0.5635354492065118
24000.0,0.5330445491528691,28.22745738165376,25.961419092906183,0.2590262796538767,1.0,0.5147865574061005,wifi,0.0,0.38461538461538464,0.0,0.6086454967112802,0.4822489420289433,0.5628559363133934
24060.0,0.5317587649628351,25.591170144532622,26.26095138596095,0.7116672846423411,1.0,0.8713294873123909,4g,0.0,0.5384615384615384,0.0,1.3779359772069149,1.5757878186988652,0.5606202256756002
24120.0,0.530011433530211,35.17543699611117,26.50602326209667,0.6488421805093504,1.0,0.1957740096610841,4g,0.0,0.38461538461538464,0.0,0.45705784714162073,0.6669904593060944,0.559668592047455
24180.0,0.5289301361944614,27.60884670470741,26.70653661529862,0.5305395422084314,1.0,0.790655095208509,wifi,0.0,0.3076923076923077,0.0,1.1824811731325358,1.0959478312224857,0.5580977951852086
24240.0,0.526938293517882,16.69354486624932,27.20503331998047,0.6328589530741138,1.0,0.9,wifi,0.0,0.5384615384615384,0.0,1.3968150181533106,1.4822950234046246,0.555949230303578
24300.0,0.5250468266283674,30.73136804778833,27.278453935385368,0.4195619119055668,1.0,0.4238007188133218,5g,0.0,0.5384615384615384,0.0,0.47073185845809595,0.7958848612542924,0.5547937069248671
24360.0,0.5242109188155566,29.44826849104879,27.672965672778716,0.5735726822196905,1.0,0.3952537394457156,wifi,0.0,0.38461538461538464,0.0,0.6350388965933402,0.5580612021162162,0.5539763147784061
24420.0,0.5230620611471728,22.447871253737787,27.995748003373272,0.609174288976913,1.0,0.6558059735260259,4g,1.0,0.3076923076923077,0.0,0.9432512913543486,1.1586566037910486,0.5522670704910358
24480.0,0.5214965097463804,32.07212449308295,27.37788841760085,0.5721899360425602,1.0,0.7410191306900058,wifi,0.0,0.15384615384615385,0.0,1.078330346158711,0.9900474354853858,0.5508264469333228
24540.0,0.5197938853549658,24.59752028162497,26.872366938332505,1.0,1.0,0.4235545522867696,wifi,0.0,0.5384615384615384,0.0,0.9860600950633708,0.8267323410132907,0.5496370528259398
24600.0,0.518494604025658,19.39412087355138,27.034326856322558,0.560615638400622,1.0,0.4070837843768763,wifi,0.0,0.38461538461538464,0.0,0.46558199712476156,0.5584045252612331,0.5488307530341439
24660.0,0.5175807342432618,31.801067481650588,26.700121148827673,0.4167716966837312,1.0,0.7093349654561875,wifi,0.0,0.6153846153846154,0.0,0.7980606099383489,0.8805212066464742,0.5475689058786037
24720.0,0.5161220312818391,27.76314648727782,26.426680115422766,0.6844217186979811,1.0,0.8113763673093385,wifi,0.0,0.38461538461538464,0.0,1.1602736466900045,1.2405522307036494,0.5458021390639481
24780.0,0.5146104432657953,25.1961954651007,26.216336640967064,0.2835646473307745,1.0,0.3119202167031293,wifi,0.0,0.38461538461538464,0.0,0.47395916255029885,0.35634632793629006,0.5452970756882031
24840.0,0.5135348485897782,24.63757201996832,26.044237434594216,0.7298860932406125,1.0,0.6163557919437779,4g,0.0,0.38461538461538464,0.0,1.262131882721019,1.0098422634175561,0.5438714381160561
24900.0,0.5118936422081075,25.2697910059164,25.903428993016426,0.6446541671840521,1.0,0.1515556614729449,wifi,0.0,0.23076923076923078,0.0,0.5891077806639303,0.5067032140585823,0.5431584233233098
24960.0,0.5107816506266321,25.96878775565236,25.915312404404776,0.6157555455732666,1.0,0.7107841822812907,wifi,0.0,0.3076923076923077,0.0,1.0495949929132744,0.9653530278773894,0.5417996397838127
25020.0,0.509330029809333,27.252842569944555,25.944398432322018,0.4766338245755457,1.0,0.6151808873864673,4g,0.0,0.3076923076923077,0.0,0.6586885047242836,0.8609606639774888,0.5405869795905903
25080.0,0.5083326739751372,27.37412785808418,26.182297366435208,0.6641753022369155,1.0,0.4670878060754652,wifi,0.0,0.5384615384615384,0.0,0.5822755192270967,0.6750443374367563,0.5396309603654833
25140.0,0.5073841539622764,26.075285557949595,26.37694194889145,0.7693764207769828,1.0,0.4769551534895604,4g,0.0,0.3076923076923077,0.0,0.6684372001166443,0.8594386284367052,0.5384083569289242
25200.0,0.5064468165050682,29.75185108193169,26.478860353919217,0.6524133618173451,1.0,0.1100876564491265,wifi,0.0,0.46153846153846156,0.0,0.43608319878430735,0.5292652459016067,0.537653691217933
25260.0,0.5057180647043862,25.58586204596541,26.405483118288373,0.4311351925633857,1.0,0.5204969284316415,4g,0.0,0.3076923076923077,0.0,0.5167665126550745,0.7150801471130338,0.5366357828612928
25320.0,0.5046305677266849,26.937493176544173,26.502212219789428,0.8346884553264889,1.0,0.4454910557276381,4g,0.0,0.38461538461538464,0.0,1.147007829763339,0.8761853360490528,0.5353857874485562
25380.0,0.5029486980820589,17.881730109939163,26.58135421192665,0.8357896798473335,1.0,0.6193517292603699,wifi,0.0,0.15384615384615385,0.0,0.8612842968186918,0.9132248558057959,0.5340806002590243
25440.0,0.5014116177850743,31.735364219232764,27.020640081978996,0.6248090236853441,1.0,0.3748230938197031,4g,1.0,0.46153846153846156,0.0,1.1074229363346149,0.8797395058459393,0.5328107051667775
25500.0,0.4992793866198401,30.601898629425595,27.380055793840008,0.8797182009252211,1.0,0.8114753634807153,4g,0.0,0.38461538461538464,0.0,1.77715980745728,1.4874623852475455,0.5306461855116291
25560.0,0.4967620042087421,28.997426497214565,27.674123194453564,0.6646370964916412,1.0,0.7567633719707123,4g,0.0,0.38461538461538464,0.0,1.0334469765828818,1.235732585818645,0.5288361616972844
25620.0,0.495343714129785,25.69313892626605,27.313944236601287,0.5838103587512313,1.0,0.5157805662289128,wifi,0.0,0.3076923076923077,0.0,0.5660937256174015,0.6559221884493015,0.5278830893836334
25680.0,0.4939334767918404,17.15161291137149,27.01925236199488,0.6007761233360814,1.0,0.8244349837739708,4g,0.0,0.38461538461538464,0.0,1.613529757023623,1.3673621439519112,0.5259093776334443
25740.0,0.4918158905028007,21.237456552796388,26.778140828226,0.3611621197815421,1.0,0.308244308762645,wifi,0.0,0.38461538461538464,0.0,0.4965629118416815,0.39787720996920567,0.5253381830415454
25800.0,0.4909164476607438,34.79291434808914,27.115835903860177,0.5901590167653262,1.0,0.5978167756301486,4g,0.0,0.15384615384615385,0.0,0.6813334928340716,0.8845006618216928,0.5240586775375367
25860.0,0.4898286296091659,30.708228439252963,27.392131874833595,0.5291642488928598,1.0,0.2712881080468999,wifi,0.0,0.6153846153846154,0.0,0.5709619587055352,0.4996478156884248,0.5233314058130967
25920.0,0.4888516065877273,28.63546374421399,27.75565242407097,0.7945235285415484,1.0,0.4778928805984636,wifi,0.0,0.6153846153846154,0.0,0.6881672504711522,0.7636968230849112,0.5222107660059472
25980.0,0.4875550724417677,21.167761865529684,27.915618118642424,0.6173940435150717,1.0,0.8047050624458079,wifi,0.0,0.5384615384615384,0.0,1.1110098436369522,1.2003530128752966,0.5204431387521491
26040.0,0.4860381104550494,29.39149489563916,27.67208879844378,0.6821100170655233,1.0,0.4537861045084639,4g,0.0,0.23076923076923078,0.0,0.5826126939068398,0.784336278547722,0.5192943439022565
26100.0,0.4850538510992938,21.916703937365742,27.472837536463075,0.5390155575285345,1.0,0.6398461161440281,wifi,0.0,0.15384615384615385,0.0,0.6978582176674094,0.7811055742613893,0.5181553413807072
26160.0,0.484096169328654,26.576206857549906,27.821684329040544,0.4627326306130349,1.0,0.3313196903085925,4g,0.0,0.46153846153846156,0.0,0.40115024012252204,0.6090265695134797,0.5172603553294106
26220.0,0.4833496498627878,33.82663708901081,27.99782283769061,0.5002469625612737,1.0,0.4102392397674437,wifi,0.0,0.46153846153846156,0.0,0.6119440576124728,0.5341196909972682,0.5164723886646863
26280.0,0.482295406975555,30.728933567661777,28.141936162949754,0.745105674607597,1.0,0.5273343742325766,wifi,0.0,0.38461538461538464,0.0,0.6865213854081373,0.7645763621120509,0.5153408553401784
26340.0,0.4813127560208347,28.79044612661592,28.25984706543451,0.1656857190479104,1.0,0.4983773596776499,4g,0.0,0.46153846153846156,0.0,0.4278135069529372,0.5596527746928014,0.5145104526938373
26400.0,0.4805247517779261,22.14391913311365,28.22056894888766,0.5309670589100407,1.0,0.5978509070152656,wifi,0.0,0.5384615384615384,0.0,0.6545285750362212,0.7483403457698791,0.5134010345548796
26460.0,0.4794086650325685,28.04381742442684,28.17398949253687,1.0,1.0,0.4520815350692582,wifi,0.0,0.38461538461538464,0.0,0.8278858698139484,0.8342486172852281,0.5121655204619643
26520.0,0.4780262320225236,27.964381938958315,27.602834425042534,0.8192139814954797,1.0,0.5850642616660221,wifi,0.0,0.38461538461538464,0.0,0.9834894615537852,0.8760843369421982,0.5108843175934951
26580.0,0.4762881055165871,25.032636621318037,27.668570336663585,0.6356348169538869,1.0,0.9,4g,0.0,0.38461538461538464,0.0,1.4085051778515207,1.6083882041404078,0.5085287415233297
26640.0,0.4744432070534659,23.447796447165885,27.18930966114621,0.5502768292466645,1.0,0.6253227274526142,5g,0.0,0.23076923076923078,0.0,0.7355564946436348,1.061502474392249,0.5069906519532262
26700.0,0.4732618471404997,31.437821759970685,26.797187290268358,1.0,1.0,0.3617230769643557,wifi,0.0,0.46153846153846156,0.0,0.7729477614579026,0.782021449850648,0.5058674935998856
26760.0,0.4717575389566765,22.129629341955127,26.188207136977,0.4152786074782416,1.0,0.5405888100620222,5g,0.0,0.46153846153846156,0.0,1.292891972829638,0.894125822912321,0.5046010324101834
26820.0,0.4698884116765338,33.65109885918741,25.948914350537507,0.4422656137697274,1.0,0.679508714060759,wifi,0.0,0.15384615384615385,0.0,0.8911762630373858,0.7956929077853996,0.5034801847984062
26880.0,0.4687106238860541,20.519927214252867,25.753129343450652,0.3457177635651848,1.0,0.2505414709939693,wifi,0.0,0.3076923076923077,0.0,0.2982865425794909,0.36447136189214524,0.5029690947559702
26940.0,0.4678375186900514,24.8720968115598,25.91301402482329,0.7918881064166178,1.0,0.7570770558028541,4g,0.0,0.6153846153846154,0.0,1.138129318140641,1.3279266806269623,0.5011000695749327
27000.0,0.4660905824659018,37.3655221231239,25.72375634968447,0.7132613077467174,1.0,0.3889772527344575,4g,0.0,0.15384615384615385,0.0,1.0024712251403258,0.7490535248449626,0.5000504039414487
27060.0,0.4645426290891115,26.632495091000173,25.88898157537823,0.79561437345942,1.0,0.5075252647690038,4g,0.0,0.15384615384615385,0.0,0.7077110654644618,0.8891196014635507,0.49879968403247843
27120.0,0.4635419674802896,24.04559104152717,26.024165850945856,0.442023138166616,1.0,0.4996188734022486,4g,0.0,0.38461538461538464,0.0,0.5046546541776302,0.7067047845443496,0.4978024598274991
27180.0,0.4627793985371531,31.50747390962357,26.134771167319364,0.6068016192456294,1.0,0.2269956409146729,4g,0.0,0.46153846153846156,0.0,0.4422961626333486,0.6562788070863664,0.49687403107838135
27240.0,0.4616346732832978,20.513711774106778,26.165603436054116,0.8207867093403814,1.0,0.4487438351496855,4g,1.0,0.3076923076923077,0.0,1.2835557254485572,1.0236656733691454,0.49542483888474037
27300.0,0.4596508765490966,31.609517427190703,26.190829837746186,0.8561879153333455,1.0,0.3669155403741079,4g,0.0,0.38461538461538464,0.0,1.112565387116683,0.8367752070411238,0.49423953912208146
27360.0,0.4579115424794838,26.304348645360506,25.15862655344811,0.6993625014271843,1.0,0.3318037202026904,4g,0.0,0.7692307692307693,0.0,1.0033560338673684,0.7682584345412592,0.4931770778206722
27420.0,0.4563946539033001,17.53733397125422,25.366939661068542,0.8333569986406415,1.0,0.4797350167540208,wifi,0.0,0.23076923076923078,0.0,0.8651961622630748,0.7516898862261727,0.49213243864042927
27480.0,0.4551062261730308,17.748212713579,25.535153693403025,0.5770718328987214,1.0,0.5528536543291274,wifi,0.0,0.15384615384615385,0.0,0.5945866530631417,0.6799011967970463,0.49118384707727225
27540.0,0.4539620508846683,27.71302317462982,25.672783356222148,0.7478360989403136,1.0,0.6014040544270713,wifi,0.0,0.3076923076923077,0.0,0.9477457457389215,0.8522540647059133,0.4899909766802119
27600.0,0.4526064522887452,26.29211683890821,26.04373605047809,0.8854610728578433,1.0,0.4161130494682898,wifi,0.0,0.23076923076923078,0.0,0.6871663343535791,0.7300740608388371,0.48896031176337823
27660.0,0.4513322555354779,33.78776595837656,26.483946992690626,0.7734386123837879,1.0,0.3120594803495696,4g,0.0,0.38461538461538464,0.0,1.0225564707851549,0.7660063131420651,0.487867956360382
27720.0,0.4497568436736372,30.93927944068868,26.84411958177361,0.6169010291385725,1.0,0.6595989099224473,wifi,0.0,0.3076923076923077,0.0,0.7843450936361198,0.8711473298533826,0.4866154638896563
27780.0,0.4485648595935003,28.46489623264705,27.189622206830855,0.7239477569405737,1.0,0.1177366216674991,wifi,0.0,0.23076923076923078,0.0,0.6387388030428615,0.5481352707299141,0.485821224520685
27840.0,0.4476365922830292,15.0,27.47230617278678,0.5603031082969878,1.0,0.3236206756913731,4g,0.0,0.38461538461538464,0.0,0.44076855738396215,0.6527123779595074,0.4848694553100455
27900.0,0.4465452567716488,28.744384019588452,27.652777092761372,1.0,1.0,0.606205218978842,wifi,1.0,0.15384615384615385,0.0,1.1362856746723122,1.1442246000091079,0.4831942608247104
27960.0,0.4448356480213487,28.954582620718558,27.851251079457203,0.7741493289176806,1.0,0.689762619294324,wifi,0.0,0.3076923076923077,0.0,0.944133635534516,1.0123050328533023,0.4817056696571924
28020.0,0.4435265754722235,25.38934214990004,28.051856814231993,0.5927338783915316,1.0,0.5293870596773376,wifi,0.0,0.3076923076923077,0.0,0.5859602824652147,0.6755173379061693,0.4807079175672561
28080.0,0.4425449694694932,32.9689110726522,28.21598877904773,0.331985585775213,1.0,0.5864433381518508,wifi,1.0,0.3076923076923077,0.0,0.6911467999388071,0.7610326362923859,0.479579796380773
28140.0,0.4414323783261075,30.37682805346005,28.608868647122694,0.8747828770422899,1.0,0.3295226467851793,wifi,0.0,0.38461538461538464,0.0,0.6399067340077557,0.6905388575793217,0.47854735096210144
28200.0,0.4405783760421923,22.862982242369945,29.09164150720928,0.3973940976754324,1.0,0.1625552500128597,wifi,0.0,0.38461538461538464,0.0,0.3065154670101224,0.38505724974696587,0.4779655960281533
28260.0,0.4397848450448878,32.64122845672162,29.325311788345783,0.5253463508117372,1.0,0.6289036983290583,wifi,0.0,0.5384615384615384,0.0,0.8683040104845944,0.7913274404710346,0.4767640248589768
28320.0,0.4385950222616973,31.264119377598927,29.677822259119083,0.5157044505388454,1.0,0.2737915251408229,4g,0.0,0.6153846153846154,0.0,0.4149533126501103,0.6315552101602465,0.4757978171397989
28380.0,0.4376348405386315,23.71216212926928,30.088233275316423,0.7764227544151013,1.0,0.4850020761745559,wifi,1.0,0.46153846153846156,0.0,0.9910933357625952,0.9057586912131296,0.4744000225880099
28440.0,0.4362348591480377,39.02764784132707,30.302030748458694,0.5632261400366758,1.0,0.5376466545402268,5g,0.0,0.3076923076923077,0.0,0.6289683242713946,0.9585318304606921,0.4729141236959179
28500.0,0.4351564779998801,31.93508284820446,29.809801553537344,0.8398673561856502,1.0,0.2481868748138507,wifi,0.0,0.6923076923076923,0.0,0.6039134176570214,0.6724006718928421,0.47188254164307386
28560.0,0.4338941681976161,26.52772121205983,29.407068575874423,0.5362503369507734,1.0,0.294037630291631,5g,0.0,0.3076923076923077,0.0,1.1618421077649128,0.7726811028782384,0.4707072295418285
28620.0,0.4320057997744749,27.59477017639128,28.88355087336268,0.8905511090252366,1.0,0.8057495701081817,wifi,0.0,0.46153846153846156,0.0,1.3064268880744536,1.347097834049097,0.46868111197028905
28680.0,0.4303375906589897,24.656241432112274,28.217955448328553,0.6573548224765172,1.0,0.4705589442628805,4g,0.0,0.23076923076923078,0.0,0.5809931986177269,0.7847767660385144,0.4675177433514697
28740.0,0.4294125678139054,15.977252370748053,27.67337737330063,0.5550754152817045,1.0,0.3245090519993799,wifi,0.0,0.38461538461538464,0.0,0.5883419956738296,0.5115690432631871,0.466768441414141
28800.0,0.4285675162689693,25.222776035674997,27.227813493732334,0.2408713654739969,1.0,0.4339819616597125,wifi,0.0,0.38461538461538464,0.0,0.36155842139979394,0.40030040554782736,0.4661879153564785
28860.0,0.4277610007385027,28.647698196030237,27.48597434869559,0.6043731484364445,1.0,0.6574645011293047,5g,0.0,0.3076923076923077,0.0,0.8233078924282806,1.150629070916672,0.46450958486005234
28920.0,0.4266620129354159,31.65500313392741,27.697196866392794,0.1056880183371478,0.0,0.1648416433126998,wifi,0.0,0.5384615384615384,1.0,0.4163189202890335,0.29150599316871845,0.4640823864160628
28980.0,0.4256107166976717,39.97180950291225,27.870015289963238,0.7076869914432905,1.0,0.6431468482341681,wifi,0.0,0.38461538461538464,0.0,0.9892137768907848,0.9008617342637784,0.4627571226259438
29040.0,0.424041737889016,21.91709597932145,28.197683887104937,0.9016024547579552,1.0,0.3959122029215778,4g,0.0,0.5384615384615384,0.0,0.7277226822761059,0.8926075870181795,0.46143449179469415
29100.0,0.4228431791543168,28.09729127759441,28.28530915055708,0.3756939705149945,1.0,0.6418705028910634,wifi,0.0,0.46153846153846156,0.0,0.8194674940993981,0.7221633157835234,0.4603623610855836
29160.0,0.421545563203231,29.672192574242608,28.251124082745683,0.5958878885298985,1.0,0.5578367346237451,wifi,0.0,0.6153846153846154,0.0,0.8113124471422704,0.7385578583712321,0.4592667117888052
29220.0,0.4203436666964048,28.67962283609174,28.22315448180909,0.8956143796712888,1.0,0.3012820968811928,wifi,0.0,0.15384615384615385,0.0,0.6313924275840707,0.6698800682060653,0.45827355507165407
29280.0,0.4187707310635126,27.42445153038381,28.077935763368124,0.7912590004182692,1.0,0.9,5g,1.0,0.6153846153846154,0.0,1.7100935867566012,2.0266486387969476,0.4552784376059852
29340.0,0.4163421819980498,22.39124448572056,27.6268129504937,0.5308161341905658,1.0,0.6778307649575612,4g,0.0,0.15384615384615385,0.0,1.2294526958059926,0.9802478444451885,0.45384413974092175
29400.0,0.4146270342399297,25.59676029255879,27.257712467232807,0.8057537982846961,1.0,0.6003370090337576,4g,0.0,0.3076923076923077,0.0,0.839399159781862,1.0213926069780248,0.45236189667925186
29460.0,0.4128837355712477,20.978802168692056,26.95572116274662,1.0,1.0,0.4920211232496576,5g,0.0,0.46153846153846156,0.0,1.63841740149736,1.1664711743855662,0.45068056950017593
29520.0,0.4108873898803441,28.74798978759394,27.281588185446132,0.5484759028978011,1.0,0.4860733093399784,wifi,0.0,0.15384615384615385,0.0,0.5071378609482866,0.5928999503408354,0.44981969391946214
29580.0,0.4099678391751065,32.21919754820868,27.548206658563917,0.6195654349415846,1.0,0.587201155044516,wifi,0.0,0.5384615384615384,0.0,0.6885385503471562,0.782601208193765,0.44867659265139576
29640.0,0.4088187696752092,32.53981156813524,28.35271488695703,0.7264241894455622,1.0,0.3754504879996186,wifi,0.0,0.23076923076923078,0.0,0.708681997966349,0.6169503848168626,0.44775930994628677
29700.0,0.4077373573731215,26.943078850910155,29.010948892005942,0.6246959618329189,1.0,0.4751428445675127,4g,0.0,0.46153846153846156,0.0,0.5799848488253342,0.7918464725265036,0.44656504436447236
29760.0,0.4063677950530652,31.97300191472606,29.025921190511493,0.6274704958814071,1.0,0.9,wifi,0.0,0.15384615384615385,0.0,1.3685552271367964,1.4441595409921373,0.44438625492361244
29820.0,0.4045560465725695,27.24692992685033,29.038171252925128,0.7947244498855693,1.0,0.3992860762184565,4g,0.0,0.23076923076923078,0.0,0.6228267806326638,0.8074653393929067,0.4431677182118195
29880.0,0.4034886937211626,29.09329653378649,29.048194031263556,0.8737259244194256,1.0,0.3001987534880287,wifi,0.0,0.07692307692307693,0.0,0.7774119753542618,0.6503544203151963,0.4421860638518484
29940.0,0.4024074971180548,29.83755205270301,29.056394486267724,0.510735896953131,1.0,0.4598721402349136,wifi,0.0,0.46153846153846156,0.0,0.4845575151381816,0.5770196973395656,0.4413149481304485
30000.0,0.401508267041249,28.74728044831655,29.06310394945295,0.7112044193684581,1.0,0.3817430422396211,wifi,0.0,0.3076923076923077,0.0,0.7067782663430792,0.6191201213906266,0.4403801391319231
30060.0,0.399936142248486,32.136180538287114,29.023789641617515,0.7541500419237575,1.0,0.9,wifi,0.0,0.3076923076923077,0.0,1.4625662971521307,1.5282976318811574,0.4380745172922388
30120.0,0.3978800732532475,25.969996680457538,28.97351524283552,0.672078679003616,1.0,0.6008575706768545,wifi,0.0,0.38461538461538464,0.0,0.9003246563425905,0.8165987560601566,0.4368439141377083
30180.0,0.3965136095865834,28.846875256358057,28.432044113643492,0.1,0.0,0.764150025565232,wifi,0.0,0.46153846153846156,1.0,0.8282546497320441,0.8653071961057943,0.43555514225559977
30240.0,0.3952246082895252,25.995424032279367,27.984399125791498,0.7352957337546082,1.0,0.4461295790546484,wifi,0.0,0.7692307692307693,0.0,0.7976125781154467,0.7182393674766464,0.43449586425097286
30300.0,0.3940200324400768,24.624562105197544,27.622767290607474,0.7631530329979986,1.0,0.3906027833089122,wifi,0.0,0.3076923076923077,0.0,0.7488138770799503,0.6530691008762827,0.43354037996905753
30360.0,0.3926336069817123,21.320687979156933,27.326886698184182,0.6922460987173313,1.0,0.5577729894039373,4g,0.0,0.23076923076923078,0.0,1.1458120061715853,0.8952475694558878,0.43223918480341206
30420.0,0.3904857492155479,40.0,26.83555495400479,0.7448273118628994,1.0,0.7581516848244856,4g,0.0,0.15384615384615385,0.0,1.525877267341468,1.2621412503420413,0.4304248921170506
30480.0,0.3884188978839876,35.868671082775535,26.799626765455113,0.3059020897537498,1.0,0.2474460448602871,wifi,0.0,0.6153846153846154,0.0,0.47506736414871,0.3698129750461662,0.429893728335148
30540.0,0.3876354724852067,23.40893916745104,27.18921804538882,0.6913376021460798,1.0,0.20076823736707,wifi,0.0,0.38461538461538464,0.0,0.46517796872508127,0.5526529373539988,0.4290929502008641
30600.0,0.3867186201785104,26.637949916981565,27.0889874765875,0.656811314105974,1.0,0.5515149941778389,wifi,0.0,0.23076923076923078,0.0,0.8151848806771124,0.7294320699597789,0.4280384013798866
30660.0,0.3854525946956483,28.942378805090517,27.006980647568238,0.8467448556672386,1.0,0.3389809637938982,wifi,0.0,0.38461538461538464,0.0,0.7909545912848662,0.6791976410383151,0.4270582880945979
30720.0,0.3841630932850109,19.952395084595103,26.93988415109793,0.7309011505446279,1.0,0.5186317559835305,wifi,0.0,0.3076923076923077,0.0,0.8319602439090577,0.7402980794651705,0.42599161911215216
30780.0,0.3830101580028296,30.684878484718705,26.622325217769028,0.4605381698601944,1.0,0.1368916740949327,wifi,0.0,0.38461538461538464,0.0,0.5002175883899055,0.4177121209761387,0.4253940656485015
30840.0,0.3822581805128115,22.730822523178272,26.36250427231811,0.49749317787069,1.0,0.3396944819790917,4g,0.0,0.3076923076923077,0.0,0.4109332700081722,0.6179123451884728,0.42451533802740105
30900.0,0.3815889323580283,25.19331001778897,26.149923498767357,0.6855628790305807,1.0,0.1596195539963328,4g,0.0,0.23076923076923078,0.0,0.4660072133819005,0.6687227032918966,0.42356897560850426
30960.0,0.3807769355605549,27.768693913668287,25.975993774953103,0.8272941016734074,1.0,0.3174984451211929,4g,0.0,0.5384615384615384,0.0,0.6260867885417536,0.8119857787521103,0.42242446222206775
31020.0,0.3797173947865765,23.36223334594136,26.206583737122145,0.622820298445304,1.0,0.5123766705774271,wifi,0.0,0.46153846153846156,0.0,0.7650983080590881,0.688014893379019,0.42144953038939725
31080.0,0.3786858372568546,31.298498849653992,26.490603769221444,0.3807559350262869,1.0,0.4864257236601036,wifi,0.0,0.5384615384615384,0.0,0.4576619727815325,0.5356045329126552,0.4206856211425184
31140.0,0.3778487067214199,27.24423856688285,26.627628277887155,0.385364298104906,1.0,0.637325638389232,wifi,0.0,0.3076923076923077,0.0,0.6355817468477586,0.7061166001666352,0.4196753720821045
31200.0,0.3768969631483145,33.46051480509667,26.739739239522734,0.5289766869113783,1.0,0.2400724660275168,wifi,1.0,0.3076923076923077,0.0,0.5227144204034375,0.6229967324141918,0.41878177260765453
31260.0,0.3757697323007308,26.747198156906546,26.831466389951842,0.3047072716756396,1.0,0.5913004670335591,4g,0.0,0.3076923076923077,0.0,1.0095306278627774,0.7315703755985267,0.41773025794203694
31320.0,0.3744000458914878,24.17906606681077,26.81614489303451,0.6611128768714102,1.0,0.2492390345799983,5g,1.0,0.38461538461538464,0.0,0.6553857745463131,0.9953502013420139,0.41630009808484597
31380.0,0.3734179215864647,31.22297716207588,26.47028923371191,0.7752347863386151,1.0,0.3581137685343048,wifi,0.0,0.3076923076923077,0.0,0.5695569112575654,0.6417802346860343,0.41538517899713023
31440.0,0.3721943419321535,24.143998502253545,26.18731642153887,0.7851950201429233,1.0,0.4817848279293945,4g,0.0,0.15384615384615385,0.0,1.1246692392554132,0.8585052798969406,0.4141691964592797
